OBJECTID,DIVDSGNTR,BLKDSGNTR,DIVTYP,STATEDAREA,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
1925,Public Right Of Way,,Public Right Of Way,0.0671 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2922.27880859375,892.201421695562
1926,Public Right Of Way,,Public Right Of Way,0.6515 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28379.8588867188,796.7302142893
1927,Public Right Of Way,,Public Right Of Way,3.462 a,,,AANDREWS,2018-07-13T19:57:02.000Z,150807.463867188,6434.90749433824
1928,Public Right Of Way,,Public Right Of Way,7.136 a,,,AANDREWS,2018-07-13T19:57:02.000Z,310848.037109375,10273.1392211092
1929,Public Right Of Way,,Public Right Of Way,0.3796 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16536.8308105469,1629.31040177702
1930,Public Right Of Way,,Public Right Of Way,0.6198 a,,,AANDREWS,2018-07-13T19:57:02.000Z,26998.8190917969,1881.86405934229
1931,Public Right Of Way,,Public Right Of Way,0.0551 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2400.05908203125,331.998103801967
1932,Public Right Of Way,,Public Right Of Way,0.7007 a,,,AANDREWS,2018-07-13T19:57:02.000Z,30522.5043945313,1230.18609367738
1933,Public Right Of Way,,Public Right Of Way,0.1108 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4824.94018554688,922.229730016408
1934,Public Right Of Way,,Public Right Of Way,0.0588 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2559.92626953125,351.992954056395
1935,Public Right Of Way,,Public Right Of Way,12.43 a,,,AANDREWS,2018-07-13T19:57:02.000Z,541540.889892578,21460.4879813483
1936,Public Right Of Way,,Public Right Of Way,14.58 a,,,AANDREWS,2018-07-13T19:57:02.000Z,635312.437988281,23013.7573101595
1937,Public Right Of Way,,Public Right Of Way,1.302 a,,,AANDREWS,2018-07-13T19:57:02.000Z,56733.2922363281,1001.86104521032
1938,Public Right Of Way,,Public Right Of Way,0.0254 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1107.29711914063,548.300433835617
1939,Public Right Of Way,,Public Right Of Way,4.278 a,,,AANDREWS,2018-07-13T19:57:02.000Z,186353.975585938,2285.28846687208
1940,Public Right Of Way,,Public Right Of Way,4.296 a,,,AANDREWS,2018-07-13T19:57:02.000Z,187115.216064453,6742.17054047927
1941,Public Right Of Way,,Public Right Of Way,1.456 a,,,AANDREWS,2018-07-13T19:57:02.000Z,63414.6340332031,4180.02222974101
1942,Public Right Of Way,,Public Right Of Way,2.728 a,,,AANDREWS,2018-07-13T19:57:02.000Z,118817.072753906,2653.95705988767
1943,Public Right Of Way,,Public Right Of Way,1.371 a,,,AANDREWS,2018-07-13T19:57:02.000Z,59699.1770019531,2051.94552295559
1944,Public Right Of Way,,Public Right Of Way,0.3563 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15521.8298339844,627.119535045448
1945,Public Right Of Way,,Public Right Of Way,2.032 a,,,AANDREWS,2018-07-13T19:57:02.000Z,88509.412109375,3001.39502209742
1946,Public Right Of Way,,Public Right Of Way,0.6815 a,,,AANDREWS,2018-07-13T19:57:02.000Z,29685.0737304688,2185.47766870273
1947,Public Right Of Way,,Public Right Of Way,0.7163 a,,,AANDREWS,2018-07-13T19:57:02.000Z,31202.6994628906,2144.99382341588
1948,Public Right Of Way,,Public Right Of Way,0.0900 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3920.2431640625,522.023399610157
1949,Public Right Of Way,,Public Right Of Way,0.2494 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10865.7824707031,599.765063125905
1950,Public Right Of Way,,Public Right Of Way,1.887 a,,,AANDREWS,2018-07-13T19:57:02.000Z,82187.4428710938,4677.19365090073
1951,Public Right Of Way,,Public Right Of Way,3.085 a,,,AANDREWS,2018-07-13T19:57:02.000Z,134322.731933594,7944.19410319552
1952,Public Right Of Way,,Public Right Of Way,0.3154 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13738.6721191406,1458.06695835347
1953,Public Right Of Way,,Public Right Of Way,0.0275 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1200.00317382813,140.001107656705
1954,Public Right Of Way,,Public Right Of Way,2.586 a,,,AANDREWS,2018-07-13T19:57:02.000Z,112664.079101563,6395.94631888133
1955,Public Right Of Way,,Public Right Of Way,0.3047 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13272.5859375,1267.71759357343
1956,Public Right Of Way,,Public Right Of Way,9.489 a,,,AANDREWS,2018-07-13T19:57:02.000Z,413358.029296875,10582.3097517715
1957,Public Right Of Way,,Public Right Of Way,4.008 a,,,AANDREWS,2018-07-13T19:57:02.000Z,174545.243408203,5426.97386451882
1958,Public Right Of Way,,Public Right Of Way,0.0668 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2911.10815429688,254.078492244076
1959,Public Right Of Way,,Public Right Of Way,0.0982 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4275.54150390625,511.105007468255
1960,Public Right Of Way,,Public Right Of Way,0.8575 a,,,AANDREWS,2018-07-13T19:57:02.000Z,37351.89453125,2819.93750436151
1961,Public Right Of Way,,Public Right Of Way,0.7227 a,,,AANDREWS,2018-07-13T19:57:02.000Z,31478.9555664063,1472.71500195599
1962,Public Right Of Way,,Public Right Of Way,0.4167 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18151.8054199219,1190.02428099701
1963,Public Right Of Way,,Public Right Of Way,1.123 a,,,AANDREWS,2018-07-13T19:57:02.000Z,48914.7453613281,3903.15789501624
1964,Public Right Of Way,,Public Right Of Way,1.361 a,,,AANDREWS,2018-07-13T19:57:02.000Z,59279.5056152344,2192.86432638575
1965,Public Right Of Way,,Public Right Of Way,1.582 a,,,AANDREWS,2018-07-13T19:57:02.000Z,68922.5100097656,2016.23593393258
1966,Public Right Of Way,,Public Right Of Way,4.597 a,,,AANDREWS,2018-07-13T19:57:02.000Z,200227.920898438,12255.6174743783
1967,Public Right Of Way,,Public Right Of Way,5.191 a,,,AANDREWS,2018-11-29T21:15:22.000Z,226140.770019531,11127.7838789092
1968,Public Right Of Way,,Public Right Of Way,2.648 a,,,AANDREWS,2018-07-13T19:57:02.000Z,115356.054199219,6726.01700110871
1969,Public Right Of Way,,Public Right Of Way,3.023 a,,,AANDREWS,2018-07-13T19:57:02.000Z,131679.345458984,7154.41881423742
1970,Public Right Of Way,,Public Right Of Way,2.065 a,,,AANDREWS,2018-07-13T19:57:02.000Z,89971.8393554688,5855.27429560054
1971,Public Right Of Way,,Public Right Of Way,0.5000 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21780.30078125,1376.03491339259
1972,Public Right Of Way,,Public Right Of Way,0.4878 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21249.0439453125,1945.99585856924
1973,Public Right Of Way,,Public Right Of Way,0.1525 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6642.40747070313,870.407661671633
1974,Public Right Of Way,,Public Right Of Way,0.4718 a,,,AANDREWS,2018-07-13T19:57:02.000Z,20552.8728027344,1985.86696039092
1975,Public Right Of Way,,Public Right Of Way,0.2253 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9814.63208007813,545.940328670142
1976,Public Right Of Way,,Public Right Of Way,1.511 a,,,AANDREWS,2018-07-13T19:57:02.000Z,65826.4614257813,2544.8627718484
1977,Public Right Of Way,,Public Right Of Way,1.298 a,,,AANDREWS,2018-07-13T19:57:02.000Z,56525.1755371094,2716.34648873379
1978,Public Right Of Way,,Public Right Of Way,0.6054 a,,,AANDREWS,2018-07-13T19:57:02.000Z,26350.4753417969,1097.38193450872
1979,Public Right Of Way,,Public Right Of Way,0.0183 a,,,AANDREWS,2018-07-13T19:57:02.000Z,799.015380859375,180.265435815232
1980,Public Right Of Way,,Public Right Of Way,0.4094 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17833.3139648438,1699.31977551869
1981,Public Right Of Way,,Public Right Of Way,0.1345 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5858.06787109375,421.037348846575
1982,Public Right Of Way,,Public Right Of Way,0.2948 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12843.6630859375,722.155562817266
1983,Public Right Of Way,,Public Right Of Way,0.0310 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1350.5712890625,290.151884453649
1984,Public Right Of Way,,Public Right Of Way,1.991 a,,,AANDREWS,2018-07-13T19:57:02.000Z,86730.3110351563,3305.12676995828
1985,Public Right Of Way,,Public Right Of Way,0.0483 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2105.57250976563,295.192667983782
1986,Public Right Of Way,,Public Right Of Way,0.0995 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4332.05786132813,328.525742873305
1987,Public Right Of Way,,Public Right Of Way,0.3705 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16139.3063964844,1012.08774023116
1988,Public Right Of Way,,Public Right Of Way,6.964 a,,,AANDREWS,2018-07-13T19:57:02.000Z,303336.172607422,11250.6936818014
1989,Public Right Of Way,,Public Right Of Way,0.0471 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2051.0263671875,320.99217198585
1990,Public Right Of Way,,Public Right Of Way,0.8014 a,,,AANDREWS,2018-07-13T19:57:02.000Z,34911.0051269531,3249.94769623847
1991,Public Right Of Way,,Public Right Of Way,8.727 a,,,AANDREWS,2018-07-13T19:57:02.000Z,380135.168457031,11405.0707647785
1992,Public Right Of Way,,Public Right Of Way,0.8152 a,,,AANDREWS,2018-07-13T19:57:02.000Z,35511.6318359375,2218.07148371626
1993,Public Right Of Way,,Public Right Of Way,0.4675 a,,,AANDREWS,2018-07-13T19:57:02.000Z,20363.3137207031,1541.49370577392
1994,Public Right Of Way,,Public Right Of Way,1.742 a,,,AANDREWS,2018-07-13T19:57:02.000Z,75897.2885742188,3787.17596159962
1995,Public Right Of Way,,Public Right Of Way,0.0295 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1284.4296875,339.317527212063
1996,Public Right Of Way,,Public Right Of Way,0.1063 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4630.25952148438,272.37634924975
1997,Public Right Of Way,,Public Right Of Way,1.139 a,,,AANDREWS,2018-07-13T19:57:02.000Z,49611.5759277344,3456.58221489704
1998,Public Right Of Way,,Public Right Of Way,0.3528 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15368.9633789063,945.811045493707
1999,Public Right Of Way,,Public Right Of Way,0.1682 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7325.30029296875,393.006861673068
2000,Public Right Of Way,,Public Right Of Way,1.124 a,,,AANDREWS,2018-07-13T19:57:02.000Z,48967.1079101563,3338.64730296453
2001,Public Right Of Way,,Public Right Of Way,3.246 a,,,AANDREWS,2018-07-13T19:57:02.000Z,141340.430664063,9672.59231971664
2002,Public Right Of Way,,Public Right Of Way,0.5495 a,,,AANDREWS,2018-07-13T19:57:02.000Z,23935.7043457031,890.656698527562
2003,Public Right Of Way,,Public Right Of Way,0.8721 a,,,AANDREWS,2018-07-13T19:57:02.000Z,37988.2165527344,1544.47635465446
2004,Public Right Of Way,,Public Right Of Way,1.128 a,,,AANDREWS,2018-07-13T19:57:02.000Z,49114.9052734375,2448.83952588856
2005,Public Right Of Way,,Public Right Of Way,3.920 a,,,AANDREWS,2018-07-13T19:57:02.000Z,170759.431396484,8404.06426002386
2006,Public Right Of Way,,Public Right Of Way,0.8880 a,,,AANDREWS,2018-07-13T19:57:02.000Z,38683.4050292969,2938.94175155228
2007,Public Right Of Way,,Public Right Of Way,0.0538 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2343.81372070313,325.011479169813
2008,Public Right Of Way,,Public Right Of Way,0.1016 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4424.16845703125,560.735843616961
2009,Public Right Of Way,,Public Right Of Way,6.322 a,,,AANDREWS,2018-07-13T19:57:02.000Z,275375.255371094,20328.7162200202
2010,Public Right Of Way,,Public Right Of Way,4.384 a,,,AANDREWS,2018-07-13T19:57:02.000Z,190954.947998047,10054.7413462313
2011,Public Right Of Way,,Public Right Of Way,5.540 a,,,AANDREWS,2018-07-13T19:57:02.000Z,241336.840332031,10428.2753701326
2012,Public Right Of Way,,Public Right Of Way,2.801 a,,,AANDREWS,2018-07-13T19:57:02.000Z,122049.472167969,6984.25886085513
2013,Public Right Of Way,,Public Right Of Way,10.51 a,,,AANDREWS,2018-07-13T19:57:02.000Z,458124.898193359,29831.5845616541
2014,Public Right Of Way,,Public Right Of Way,1.804 a,,,AANDREWS,2018-07-13T19:57:02.000Z,78573.7219238281,4828.12764072058
2015,Public Right Of Way,,Public Right Of Way,0.7231 a,,,AANDREWS,2018-07-13T19:57:02.000Z,31498.4567871094,1360.01488034151
2016,Public Right Of Way,,Public Right Of Way,1.689 a,,,AANDREWS,2018-07-13T19:57:02.000Z,73675.345703125,2978.73416988399
2017,Public Right Of Way,,Public Right Of Way,3.024 a,,,AANDREWS,2018-07-13T19:57:02.000Z,131712.010253906,9874.52689732921
2018,Public Right Of Way,,Public Right Of Way,3.727 a,,,AANDREWS,2018-07-13T19:57:02.000Z,162346.802246094,9906.32455226367
2019,Public Right Of Way,,Public Right Of Way,1.270 a,,,AANDREWS,2018-07-13T19:57:02.000Z,55302.4504394531,2045.55335674316
2020,Public Right Of Way,,Public Right Of Way,0.1056 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4599.30737304688,308.417002806376
2021,Public Right Of Way,,Public Right Of Way,1.442 a,,,AANDREWS,2018-07-13T19:57:02.000Z,62817.3510742188,6312.77999548035
2022,Public Right Of Way,,Public Right Of Way,1.924 a,,,AANDREWS,2018-07-13T19:57:02.000Z,83823.2307128906,4864.53986460251
2023,Public Right Of Way,,Public Right Of Way,0.1314 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5723.84301757813,1449.72148684134
2024,Public Right Of Way,,Public Right Of Way,0.6165 a,,,AANDREWS,2018-07-13T19:57:02.000Z,26854.0070800781,924.514891830241
2025,Public Right Of Way,,Public Right Of Way,0.2019 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8795.77099609375,599.044050801952
2026,Public Right Of Way,,Public Right Of Way,0.1594 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6967.17626953125,1035.67814128198
2027,Public Right Of Way,,Public Right Of Way,10.42 a,,,AANDREWS,2018-07-13T19:57:02.000Z,453855.730957031,15368.4079042738
2028,Public Right Of Way,,Public Right Of Way,0.1251 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5449.96215820313,718.44492512446
2029,Public Right Of Way,,Public Right Of Way,3.267 a,,,AANDREWS,2018-07-13T19:57:02.000Z,142316.788818359,4210.42677449387
2030,Public Right Of Way,,Public Right Of Way,0.0147 a,,,AANDREWS,2018-07-13T19:57:02.000Z,639.147705078125,120.876957641965
2031,Public Right Of Way,,Public Right Of Way,0.3587 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15626.08203125,2088.52331307081
2032,Public Right Of Way,,Public Right Of Way,2.198 a,,,AANDREWS,2018-07-13T19:57:02.000Z,95760.8715820313,5093.20970690025
2033,Public Right Of Way,,Public Right Of Way,7.951 a,,,AANDREWS,2018-07-13T19:57:02.000Z,346348.673095703,10770.2753617141
2034,Public Right Of Way,,Public Right Of Way,2.016 a,,,AANDREWS,2018-07-13T19:57:02.000Z,87862.7087402344,2617.40555200277
2035,Public Right Of Way,,Public Right Of Way,0.7467 a,,,AANDREWS,2018-07-13T19:57:02.000Z,32525.7580566406,1939.86328136796
2036,Public Right Of Way,,Public Right Of Way,3.169 a,,,AANDREWS,2018-07-13T19:57:02.000Z,138035.659179688,10083.0558936345
2037,Public Right Of Way,,Public Right Of Way,3.027 a,,,AANDREWS,2018-07-13T19:57:02.000Z,131845.361328125,7514.32476026785
2038,Public Right Of Way,,Public Right Of Way,2.447 a,,,AANDREWS,2018-07-13T19:57:02.000Z,106632.281738281,8861.59986861262
2039,Public Right Of Way,,Public Right Of Way,4.553 a,,,AANDREWS,2018-07-13T19:57:02.000Z,198327.994140625,11581.8184045409
2040,Public Right Of Way,,Public Right Of Way,3.022 a,,,AANDREWS,2018-07-13T19:57:02.000Z,131647.430664063,7417.64993163022
2041,Public Right Of Way,,Public Right Of Way,0.0625 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2720.61889648438,228.828045216771
2042,Public Right Of Way,,Public Right Of Way,1.479 a,,,AANDREWS,2018-07-13T19:57:02.000Z,64428.51171875,3661.15347164139
2043,Public Right Of Way,,Public Right Of Way,1.707 a,,,AANDREWS,2018-07-13T19:57:02.000Z,74335.4055175781,5823.065629371
2044,Public Right Of Way,,Public Right Of Way,0.7697 a,,,AANDREWS,2018-07-13T19:57:02.000Z,33527.4956054688,2212.97795697094
2045,Public Right Of Way,,Public Right Of Way,1.059 a,,,AANDREWS,2018-07-13T19:57:02.000Z,46133.4477539063,1530.0028344155
2046,Public Right Of Way,,Public Right Of Way,4.299 a,,,AANDREWS,2018-07-13T19:57:02.000Z,187256.411621094,9027.54745198987
2047,Public Right Of Way,,Public Right Of Way,6.803 a,,,AANDREWS,2018-07-13T19:57:02.000Z,296310.506347656,18236.628316591
2048,Public Right Of Way,,Public Right Of Way,5.123 a,,,AANDREWS,2018-07-13T19:57:02.000Z,223139.149658203,13591.2784608134
2049,Public Right Of Way,,Public Right Of Way,5.253 a,,,AANDREWS,2018-07-13T19:57:02.000Z,228823.619384766,11040.4169810816
2050,Public Right Of Way,,Public Right Of Way,2.461 a,,,AANDREWS,2018-07-13T19:57:02.000Z,107194.317382813,5730.41658277263
2051,Public Right Of Way,,Public Right Of Way,7.682 a,,,AANDREWS,2018-07-13T19:57:02.000Z,334661.277099609,6977.91163754335
2052,Public Right Of Way,,Public Right Of Way,4.437 a,,,AANDREWS,2018-07-13T19:57:02.000Z,193259.525878906,9792.58571008702
2053,Public Right Of Way,,Public Right Of Way,1.178 a,,,AANDREWS,2018-07-13T19:57:02.000Z,51305.9890136719,2343.8139084892
2054,Public Right Of Way,,Public Right Of Way,13.18 a,,,AANDREWS,2018-07-13T19:57:02.000Z,574133.182373047,19754.140385701
2055,Public Right Of Way,,Public Right Of Way,10.20 a,,,AANDREWS,2018-07-13T19:57:02.000Z,444189.005126953,16852.1998036282
2056,Public Right Of Way,,Public Right Of Way,0.4952 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21569.8391113281,1208.50679905639
2057,Public Right Of Way,,Public Right Of Way,3.244 a,,,AANDREWS,2018-07-13T19:57:02.000Z,141327.081298828,5739.66852997776
2058,Public Right Of Way,,Public Right Of Way,3.797 a,,,AANDREWS,2018-07-13T19:57:02.000Z,165397.113769531,5650.78751581453
2059,Public Right Of Way,,Public Right Of Way,0.3928 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17109.1633300781,1414.55561346823
2060,Public Right Of Way,,Public Right Of Way,4.866 a,,,AANDREWS,2018-07-13T19:57:02.000Z,211950.648681641,7651.26369597731
2061,Public Right Of Way,,Public Right Of Way,0.2901 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12637.4953613281,1429.51492481102
2062,Public Right Of Way,,Public Right Of Way,5.067 a,,,AANDREWS,2018-07-13T19:57:02.000Z,220806.050292969,6425.15306734783
2063,Public Right Of Way,,Public Right Of Way,1.261 a,,,AANDREWS,2018-07-13T19:57:02.000Z,54892.4633789063,2345.94270696785
2064,Public Right Of Way,,Public Right Of Way,0.7568 a,,,AANDREWS,2018-07-13T19:57:02.000Z,32962.076171875,2065.43236796968
2065,Public Right Of Way,,Public Right Of Way,4.575 a,,,AANDREWS,2018-07-13T19:57:02.000Z,199254.201904297,8244.10159293634
2066,Public Right Of Way,,Public Right Of Way,0.0792 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3450.17504882813,289.996797131179
2067,Public Right Of Way,,Public Right Of Way,0.1617 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7044.6005859375,475.397755724923
2068,Public Right Of Way,,Public Right Of Way,49.16 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2141367.17651367,18111.2099338827
2069,Public Right Of Way,,Public Right Of Way,5.450 a,,,AANDREWS,2018-07-13T19:57:02.000Z,237425.685058594,9955.70927428515
2070,Public Right Of Way,,Public Right Of Way,0.3024 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13174.6071777344,738.707244489397
2071,Public Right Of Way,,Public Right Of Way,3.163 a,,,AANDREWS,2018-07-13T19:57:02.000Z,137764.841796875,9548.78328850675
2072,Public Right Of Way,,Public Right Of Way,3.748 a,,,AANDREWS,2018-07-13T19:57:02.000Z,163245.282714844,10642.5814595548
2073,Public Right Of Way,,Public Right Of Way,0.0411 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1790.11743164063,378.006680125634
2074,Public Right Of Way,,Public Right Of Way,0.0411 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1790.21508789063,378.013548073937
2075,Public Right Of Way,,Public Right Of Way,0.0742 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3233.740234375,261.988675820609
2076,Public Right Of Way,,Public Right Of Way,0.2353 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10247.521484375,1396.31524576672
2077,Public Right Of Way,,Public Right Of Way,8.801 a,,,AANDREWS,2018-07-13T19:57:02.000Z,383411.12109375,10500.3360308625
2078,Public Right Of Way,,Public Right Of Way,0.0659 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2870.5625,239.986001585211
2079,Public Right Of Way,,Public Right Of Way,2.638 a,,,AANDREWS,2018-07-13T19:57:02.000Z,114895.590576172,6600.02117361131
2080,Public Right Of Way,,Public Right Of Way,0.2549 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11101.3515625,634.792261677187
2081,Public Right Of Way,,Public Right Of Way,0.0784 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3414.94506835938,580.757119067127
2082,Public Right Of Way,,Public Right Of Way,2.774 a,,,AANDREWS,2018-07-13T19:57:02.000Z,120846.681640625,7266.69844123288
2083,Public Right Of Way,,Public Right Of Way,0.4066 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17711.7209472656,809.386521243408
2084,Public Right Of Way,,Public Right Of Way,0.0758 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3299.748046875,265.989920723223
2085,Public Right Of Way,,Public Right Of Way,3.590 a,,,AANDREWS,2018-07-13T19:57:02.000Z,156374.259765625,9789.62953498746
2086,Public Right Of Way,,Public Right Of Way,1.059 a,,,AANDREWS,2018-07-13T19:57:02.000Z,46135.2983398438,1530.01990464008
2087,Public Right Of Way,,Public Right Of Way,1.369 a,,,AANDREWS,2018-07-13T19:57:02.000Z,59618.5407714844,2599.69673764687
2088,Public Right Of Way,,Public Right Of Way,0.1012 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4408.41333007813,583.051451659954
